Customer ID,Last Purchase Date,Total Number of Purchases,Total Spend (Monetary Value),Account Created Date
C49065,2024-07-25 17:29:59.452452,5,857.2514897532276,2023-01-13 17:29:59.452452
C49066,2024-04-11 17:29:59.452452,8,59.523885250194155,2024-09-27 17:29:59.452452
C49067,2023-04-11 17:29:59.452452,4,75.02993266149042,2022-04-07 17:29:59.452452
C49068,2024-06-14 17:29:59.452452,1,56.98876145696094,2022-12-06 17:29:59.452452
C49069,2023-02-13 17:29:59.452452,1,288.32704370889564,2023-11-16 17:29:59.452452
C49070,2024-03-20 17:29:59.452452,2,195.3145314260042,2023-04-06 17:29:59.452452
C49071,2024-07-12 17:29:59.452452,5,295.03413243020884,2022-10-29 17:29:59.452452
C49072,2024-04-28 17:29:59.452452,10,233.92865833489518,2023-04-10 17:29:59.452452
C49073,2023-12-07 17:29:59.452452,3,194.17722903579246,2024-10-04 17:29:59.452452
C49074,2024-06-22 17:29:59.452452,9,133.34133591936802,2021-01-07 17:29:59.452452
C49075,2023-10-14 17:29:59.452452,1,152.02745290796315,2023-01-01 17:29:59.452452
C49076,2024-03-21 17:29:59.452452,7,731.6879697644104,2021-11-16 17:29:59.452452
C49077,2024-06-22 17:29:59.452452,5,565.9906951634593,2023-10-02 17:29:59.452452
C49078,2023-01-18 17:29:59.452452,2,58.226198431925106,2021-08-28 17:29:59.452452
C49079,2023-07-30 17:29:59.452452,6,176.50069833792008,2024-08-24 17:29:59.452452
C49080,2024-02-10 17:29:59.452452,8,146.04506775899233,2023-01-16 17:29:59.452452
C49081,2024-03-15 17:29:59.452452,1,151.77120606710548,2020-12-01 17:29:59.452452
C49082,2023-10-26 17:29:59.452452,3,172.82660004161613,2024-04-13 17:29:59.452452
C49083,2024-06-29 17:29:59.452452,10,935.9489617538804,2020-06-22 17:29:59.452452
C49084,2024-01-28 17:29:59.452452,3,176.21061158831614,2024-09-18 17:29:59.452452
C49085,2024-04-13 17:29:59.452452,5,903.0199927923579,2022-04-03 17:29:59.452452
C49086,2023-02-23 17:29:59.452452,7,344.3076788791941,2022-05-31 17:29:59.452452
C49087,2023-08-28 17:29:59.452452,4,189.11381628023474,2024-01-05 17:29:59.452452
C49088,2024-02-27 17:29:59.452452,5,274.10416981000657,2021-05-06 17:29:59.452452
C49089,2022-12-19 17:29:59.452452,6,173.655320284134,2024-03-12 17:29:59.452452
C49090,2024-08-30 17:29:59.452452,6,60.160173027755356,2022-10-03 17:29:59.452452
C49091,2024-06-06 17:29:59.452452,7,545.0622412001915,2024-07-22 17:29:59.452452
C49092,2023-06-28 17:29:59.452452,1,825.1932176720431,2022-12-08 17:29:59.452452
C49093,2024-07-05 17:29:59.452452,8,318.36712214009646,2023-10-10 17:29:59.452452
C49094,2023-04-06 17:29:59.452452,4,52.449879386322785,2023-06-28 17:29:59.452452
C49095,2024-07-23 17:29:59.452452,5,58.74580762512728,2023-05-29 17:29:59.452452
C49096,2023-07-14 17:29:59.452452,9,316.18521924348846,2023-12-21 17:29:59.452452
C49097,2024-06-25 17:29:59.452452,1,348.30092814718114,2024-01-16 17:29:59.452452
C49098,2022-12-10 17:29:59.452452,6,259.06551708469203,2021-12-02 17:29:59.452452
C49099,2024-08-04 17:29:59.452452,1,128.06527309098203,2023-01-03 17:29:59.452452
C49100,2024-01-04 17:29:59.452452,5,154.8949754474325,2022-11-16 17:29:59.452452
C49101,2022-10-15 17:29:59.452452,1,186.57163760288103,2024-07-04 17:29:59.452452
C49102,2023-05-17 17:29:59.452452,3,157.20881574489295,2021-06-14 17:29:59.452452
C49103,2023-08-17 17:29:59.452452,9,638.6833817861212,2024-09-13 17:29:59.452452
C49104,2024-04-21 17:29:59.452452,5,159.31428748146544,2024-01-11 17:29:59.452452
C49105,2024-04-15 17:29:59.452452,1,536.7765568248985,2022-06-19 17:29:59.452452
C49106,2024-04-20 17:29:59.452452,1,88.86723711156355,2024-07-29 17:29:59.452452
C49107,2024-08-16 17:29:59.452452,2,151.1773747215952,2022-02-02 17:29:59.452452
C49108,2023-01-16 17:29:59.452452,4,403.6898424965981,2023-03-09 17:29:59.452452
C49109,2023-01-07 17:29:59.452452,1,253.44661115755093,2024-09-18 17:29:59.452452
C49110,2021-10-22 17:29:59.452452,8,542.0568953828233,2023-05-20 17:29:59.452452
C49111,2024-08-09 17:29:59.452452,7,250.7317560144193,2024-10-02 17:29:59.452452
C49112,2024-05-07 17:29:59.452452,10,311.62160777875766,2024-08-19 17:29:59.452452
C49113,2022-12-19 17:29:59.452452,3,58.33918185089234,2024-06-20 17:29:59.452452
C49114,2023-05-30 17:29:59.452452,9,53.41678597405462,2023-05-25 17:29:59.452452
C49115,2023-05-19 17:29:59.452452,5,732.6337966809514,2024-05-20 17:29:59.452452
C49116,2023-09-25 17:29:59.452452,4,816.6309646395453,2023-01-23 17:29:59.452452
C49117,2022-12-30 17:29:59.452452,1,203.36187284985692,2023-09-17 17:29:59.452452
C49118,2023-12-18 17:29:59.452452,6,195.87507436475593,2023-05-13 17:29:59.452452
C49119,2023-02-07 17:29:59.452452,5,378.63903661193626,2023-06-12 17:29:59.452452
C49120,2024-05-07 17:29:59.452452,5,347.2006950389036,2023-02-15 17:29:59.452452
C49121,2023-07-10 17:29:59.452452,3,956.0517180271643,2023-07-14 17:29:59.452452
C49122,2023-02-05 17:29:59.452452,4,334.27576084857617,2023-11-23 17:29:59.452452
C49123,2023-11-19 17:29:59.452452,1,66.13102929077058,2023-09-28 17:29:59.452452
C49124,2024-01-05 17:29:59.452452,3,180.31073342918413,2024-02-22 17:29:59.452452
C49125,2024-06-04 17:29:59.452452,2,73.40732437287943,2020-12-26 17:29:59.452452
C49126,2024-03-30 17:29:59.452452,7,77.95306343524572,2023-10-18 17:29:59.452452
C49127,2024-02-03 17:29:59.452452,6,161.95702987152043,2023-08-07 17:29:59.452452
C49128,2024-02-15 17:29:59.452452,7,174.46434991557334,2021-12-27 17:29:59.452452
C49129,2023-12-09 17:29:59.452452,1,373.59641899687335,2022-08-30 17:29:59.452452
C49130,2024-07-06 17:29:59.452452,1,845.315157748182,2023-08-28 17:29:59.452452
C49131,2024-01-21 17:29:59.452452,5,101.36766706527686,2023-01-25 17:29:59.452452
C49132,2024-08-16 17:29:59.452452,1,139.53586882623927,2024-09-04 17:29:59.452452
C49133,2024-08-13 17:29:59.452452,2,406.58872726672985,2021-02-09 17:29:59.452452
C49134,2023-10-03 17:29:59.452452,3,106.8166255577934,2023-02-11 17:29:59.452452
C49135,2023-04-02 17:29:59.452452,2,204.5523313110509,2022-11-20 17:29:59.452452
C49136,2021-09-20 17:29:59.452452,2,136.38335410366102,2021-11-04 17:29:59.452452
C49137,2024-08-28 17:29:59.452452,5,196.3928838390676,2021-11-06 17:29:59.452452
C49138,2023-06-05 17:29:59.452452,6,602.0430432374626,2021-05-29 17:29:59.452452
C49139,2024-07-21 17:29:59.452452,4,560.9556084248281,2023-05-30 17:29:59.452452
C49140,2023-10-24 17:29:59.452452,1,273.919055161984,2023-04-18 17:29:59.452452
C49141,2023-12-29 17:29:59.452452,2,80.29821770354152,2022-05-16 17:29:59.452452
C49142,2023-12-15 17:29:59.452452,8,66.7811443036974,2024-08-07 17:29:59.452452
C49143,2024-06-27 17:29:59.452452,9,596.4730557470444,2023-01-31 17:29:59.452452
C49144,2022-10-17 17:29:59.452452,5,429.5228463010228,2022-08-02 17:29:59.452452
C49145,2022-11-22 17:29:59.452452,8,116.85022514027997,2023-11-09 17:29:59.452452
C49146,2022-01-16 17:29:59.452452,5,762.8085308345062,2024-06-03 17:29:59.452452
C49147,2023-06-19 17:29:59.452452,1,456.0441070041435,2024-05-20 17:29:59.452452
C49148,2022-11-18 17:29:59.452452,6,69.08603285199534,2023-10-12 17:29:59.452452
C49149,2023-10-21 17:29:59.452452,3,180.20627528864594,2022-01-16 17:29:59.452452
C49150,2023-05-11 17:29:59.452452,7,813.0050281533448,2024-10-04 17:29:59.452452
C49151,2022-12-13 17:29:59.452452,2,147.4218122958988,2021-09-16 17:29:59.452452
C49152,2024-07-22 17:29:59.452452,5,529.3523967033484,2023-10-11 17:29:59.452452
C49153,2023-03-08 17:29:59.452452,2,963.0746422142988,2023-07-14 17:29:59.452452
C49154,2024-04-10 17:29:59.452452,10,140.80432252050488,2024-08-12 17:29:59.452452
C49155,2023-10-17 17:29:59.452452,3,143.95881973482565,2024-10-02 17:29:59.452452
C49156,2022-12-15 17:29:59.452452,4,388.0596763410012,2023-01-16 17:29:59.452452
C49157,2023-04-23 17:29:59.452452,1,267.58681128192717,2023-05-30 17:29:59.452452
C49158,2022-08-15 17:29:59.452452,3,120.1684947823761,2022-07-01 17:29:59.452452
C49159,2023-07-27 17:29:59.452452,2,677.1936286101047,2022-02-11 17:29:59.452452
C49160,2024-03-02 17:29:59.452452,1,60.7350718896479,2019-12-09 17:29:59.452452
C49161,2024-02-21 17:29:59.452452,5,58.10570373537776,2021-12-05 17:29:59.452452
C49162,2024-05-27 17:29:59.452452,3,178.03489074668784,2021-08-11 17:29:59.452452
C49163,2023-01-30 17:29:59.452452,3,340.60185981794154,2021-11-21 17:29:59.452452
C49164,2024-04-11 17:29:59.452452,9,337.79086994596133,2023-11-29 17:29:59.452452
C49165,2023-09-14 17:29:59.452452,10,650.7126052020617,2023-02-21 17:29:59.452452
C49166,2024-01-25 17:29:59.452452,3,69.16030169209662,2022-02-03 17:29:59.452452
C49167,2023-02-27 17:29:59.452452,1,612.7084249171444,2021-10-05 17:29:59.452452
C49168,2023-11-25 17:29:59.452452,5,928.8741815251756,2024-09-06 17:29:59.452452
C49169,2024-08-31 17:29:59.452452,3,371.13469929651865,2021-03-16 17:29:59.452452
C49170,2024-02-29 17:29:59.452452,1,334.66650266813724,2023-03-10 17:29:59.452452
C49171,2024-02-11 17:29:59.452452,4,114.32889902293338,2021-09-21 17:29:59.452452
C49172,2024-08-21 17:29:59.452452,2,72.88822995722052,2022-01-20 17:29:59.452452
C49173,2022-11-14 17:29:59.452452,5,611.8450581413441,2024-05-21 17:29:59.452452
C49174,2023-10-23 17:29:59.452452,3,694.7626336657338,2021-06-11 17:29:59.452452
C49175,2023-01-27 17:29:59.452452,3,165.29535824551675,2024-01-05 17:29:59.452452
C49176,2021-04-16 17:29:59.452452,3,240.52162472112943,2020-06-03 17:29:59.452452
C49177,2023-02-07 17:29:59.452452,3,165.21616567150556,2022-11-23 17:29:59.452452
C49178,2023-12-10 17:29:59.452452,6,584.6541034396432,2024-07-01 17:29:59.452452
C49179,2023-07-05 17:29:59.452452,6,193.5117894198868,2022-06-17 17:29:59.452452
C49180,2024-05-15 17:29:59.452452,2,346.98548527499634,2022-05-05 17:29:59.452452
C49181,2024-05-13 17:29:59.452452,6,619.6980337990288,2021-05-06 17:29:59.452452
C49182,2024-06-03 17:29:59.452452,1,116.7284712583128,2023-03-30 17:29:59.452452
C49183,2024-07-27 17:29:59.452452,2,769.1235216937364,2023-07-29 17:29:59.452452
C49184,2023-08-30 17:29:59.452452,4,471.85053400096484,2023-01-02 17:29:59.452452
C49185,2023-11-02 17:29:59.452452,7,250.25275930261805,2020-01-18 17:29:59.452452
C49186,2024-05-12 17:29:59.452452,9,710.3930867622511,2022-05-17 17:29:59.452452
C49187,2024-05-11 17:29:59.452452,2,575.4527356177888,2024-07-29 17:29:59.452452
C49188,2024-08-30 17:29:59.452452,8,713.1621766425,2024-07-03 17:29:59.452452
C49189,2024-06-13 17:29:59.452452,4,344.004810563075,2024-03-05 17:29:59.452452
C49190,2024-02-16 17:29:59.452452,6,62.45261137706237,2022-11-05 17:29:59.452452
C49191,2024-06-04 17:29:59.452452,6,696.0566838089533,2021-08-02 17:29:59.452452
C49192,2023-06-11 17:29:59.452452,5,148.79515846649429,2022-12-07 17:29:59.452452
C49193,2023-09-03 17:29:59.452452,2,736.2357672125454,2023-08-15 17:29:59.452452
C49194,2024-08-27 17:29:59.452452,7,425.8333808982553,2023-01-01 17:29:59.452452
C49195,2021-02-24 17:29:59.452452,2,132.38098840258058,2022-01-05 17:29:59.452452
C49196,2023-11-03 17:29:59.452452,4,633.3475722063656,2021-07-29 17:29:59.452452
C49197,2023-10-07 17:29:59.452452,9,53.641008264839755,2022-12-19 17:29:59.452452
C49198,2023-11-26 17:29:59.452452,6,332.9428964770435,2022-12-29 17:29:59.452452
C49199,2022-11-17 17:29:59.452452,4,268.3581404632984,2022-11-14 17:29:59.452452
C49200,2023-11-08 17:29:59.452452,5,745.9989221259833,2022-12-16 17:29:59.452452
C49201,2024-03-07 17:29:59.452452,4,326.8362362998192,2023-04-09 17:29:59.452452
C49202,2023-10-08 17:29:59.452452,1,54.800388360126114,2020-12-22 17:29:59.452452
C49203,2024-07-16 17:29:59.452452,6,393.9033645531089,2023-04-21 17:29:59.452452
C49204,2023-02-02 17:29:59.452452,2,728.9838278927919,2023-09-02 17:29:59.452452
C49205,2023-06-25 17:29:59.452452,2,870.2737038005534,2024-05-24 17:29:59.452452
C49206,2024-02-13 17:29:59.452452,7,961.2984902324472,2024-07-31 17:29:59.452452
C49207,2024-02-11 17:29:59.452452,2,182.06867161838335,2024-08-27 17:29:59.452452
C49208,2024-06-03 17:29:59.452452,1,221.88523651094064,2024-09-22 17:29:59.452452
C49209,2024-07-19 17:29:59.452452,4,210.4797798488409,2022-03-15 17:29:59.452452
C49210,2024-01-04 17:29:59.452452,6,624.2815680995155,2023-07-30 17:29:59.452452
C49211,2024-04-26 17:29:59.452452,2,133.6947940487387,2023-11-18 17:29:59.452452
C49212,2022-10-17 17:29:59.452452,4,153.85558089270688,2023-12-06 17:29:59.452452
C49213,2023-11-20 17:29:59.452452,2,771.9096145808594,2021-10-02 17:29:59.452452
C49214,2023-09-01 17:29:59.452452,4,367.19978806765914,2023-08-17 17:29:59.452452
C49215,2023-07-14 17:29:59.452452,4,113.24331924132689,2022-05-10 17:29:59.452452
C49216,2024-05-23 17:29:59.452452,3,484.8225607053214,2022-06-11 17:29:59.452452
C49217,2024-06-04 17:29:59.452452,4,138.00275529434748,2023-08-03 17:29:59.452452
C49218,2022-10-06 17:29:59.452452,3,171.64152868471686,2023-04-02 17:29:59.452452
C49219,2024-06-07 17:29:59.452452,1,63.549508376748136,2023-04-16 17:29:59.452452
C49220,2024-08-20 17:29:59.452452,3,299.7124823359925,2022-12-07 17:29:59.452452
C49221,2023-04-03 17:29:59.452452,4,93.5047671148678,2023-02-24 17:29:59.452452
C49222,2024-09-01 17:29:59.452452,1,406.5799292978229,2024-03-29 17:29:59.452452
C49223,2023-01-29 17:29:59.452452,6,610.2820963339826,2023-12-28 17:29:59.452452
C49224,2024-01-12 17:29:59.452452,2,661.9978935338943,2024-02-24 17:29:59.452452
C49225,2023-03-01 17:29:59.452452,3,239.84588751855432,2022-07-04 17:29:59.452452
C49226,2022-12-19 17:29:59.452452,6,63.8743728062133,2024-01-12 17:29:59.452452
C49227,2023-12-15 17:29:59.452452,4,141.50651647219274,2023-04-13 17:29:59.452452
C49228,2023-03-23 17:29:59.452452,3,149.6743292103702,2024-05-17 17:29:59.452452
C49229,2023-01-24 17:29:59.452452,9,203.88144858623338,2024-08-22 17:29:59.452452
C49230,2024-08-05 17:29:59.452452,6,674.4862391262467,2023-06-17 17:29:59.452452
C49231,2021-05-27 17:29:59.452452,4,903.6033232115717,2023-07-27 17:29:59.452452
C49232,2024-08-18 17:29:59.452452,2,56.29250555205104,2021-08-28 17:29:59.452452
C49233,2022-12-13 17:29:59.452452,6,169.91183903368432,2022-10-03 17:29:59.452452
C49234,2023-12-15 17:29:59.452452,10,901.457863637462,2022-06-05 17:29:59.452452
C49235,2024-02-20 17:29:59.452452,6,302.7244006747127,2024-06-21 17:29:59.452452
C49236,2023-12-12 17:29:59.452452,1,218.43126280924645,2024-03-19 17:29:59.452452
C49237,2024-04-09 17:29:59.452452,10,179.2488965910705,2024-09-07 17:29:59.452452
C49238,2023-06-17 17:29:59.452452,2,192.42120550252173,2023-07-30 17:29:59.452452
C49239,2024-06-08 17:29:59.452452,10,199.55379321379206,2019-10-16 17:29:59.452452
C49240,2024-05-25 17:29:59.452452,4,859.8024796546183,2024-03-12 17:29:59.452452
C49241,2024-01-08 17:29:59.452452,6,982.9511614717333,2023-02-09 17:29:59.452452
C49242,2024-05-28 17:29:59.452452,4,300.36150785738624,2020-12-05 17:29:59.452452
C49243,2024-05-28 17:29:59.452452,3,446.18248158860706,2022-11-19 17:29:59.452452
C49244,2024-02-14 17:29:59.452452,6,180.6901705939821,2022-12-31 17:29:59.452452
C49245,2021-10-13 17:29:59.452452,3,730.0431999489972,2023-10-24 17:29:59.452452
C49246,2024-05-23 17:29:59.452452,7,75.61499954845414,2024-07-04 17:29:59.452452
C49247,2023-09-18 17:29:59.452452,7,91.71152733618561,2023-02-07 17:29:59.452452
C49248,2023-03-30 17:29:59.452452,3,957.8107034599176,2023-12-18 17:29:59.452452
C49249,2023-11-01 17:29:59.452452,7,308.48975988346643,2023-03-18 17:29:59.452452
C49250,2022-12-31 17:29:59.452452,3,121.55116555641838,2023-02-01 17:29:59.452452
C49251,2023-12-01 17:29:59.452452,3,165.5185331507647,2021-07-29 17:29:59.452452
C49252,2024-06-30 17:29:59.452452,1,859.7723044420924,2023-07-07 17:29:59.452452
C49253,2024-07-03 17:29:59.452452,2,591.0521278864105,2021-04-05 17:29:59.452452
C49254,2024-04-01 17:29:59.452452,4,305.30711748950444,2023-04-10 17:29:59.452452
C49255,2024-01-11 17:29:59.452452,8,760.827011411896,2022-12-27 17:29:59.452452
C49256,2022-11-24 17:29:59.452452,7,401.13849230084435,2023-09-22 17:29:59.452452
C49257,2021-01-18 17:29:59.452452,3,867.1195618948201,2021-06-28 17:29:59.452452
C49258,2023-03-01 17:29:59.452452,9,573.7878728372092,2022-04-01 17:29:59.452452
C49259,2024-07-03 17:29:59.452452,1,556.60859130563,2021-08-06 17:29:59.452452
C49260,2023-03-15 17:29:59.452452,2,495.1011152213375,2024-05-17 17:29:59.452452
C49261,2023-05-17 17:29:59.452452,3,168.19372698741398,2023-10-24 17:29:59.452452
C49262,2023-10-25 17:29:59.452452,7,699.6104204770056,2022-12-02 17:29:59.452452
C49263,2024-02-01 17:29:59.452452,6,912.9609159024574,2023-06-11 17:29:59.452452
C49264,2024-04-18 17:29:59.452452,2,663.9834971602656,2022-03-26 17:29:59.452452
C49265,2024-01-13 17:29:59.452452,3,824.8111673803076,2024-05-03 17:29:59.452452
C49266,2023-07-06 17:29:59.452452,1,581.2805008009029,2024-05-26 17:29:59.452452
C49267,2023-02-02 17:29:59.452452,2,95.86022143464918,2024-04-17 17:29:59.452452
C49268,2024-08-01 17:29:59.452452,6,72.31796911981161,2023-05-29 17:29:59.452452
C49269,2023-04-28 17:29:59.452452,10,986.8466213545644,2024-08-06 17:29:59.452452
C49270,2023-10-07 17:29:59.452452,1,827.8346457830885,2022-12-05 17:29:59.452452
C49271,2023-07-08 17:29:59.452452,10,344.80468137915574,2022-12-15 17:29:59.452452
C49272,2024-06-14 17:29:59.452452,7,84.40967364559123,2020-11-12 17:29:59.452452
C49273,2024-07-11 17:29:59.452452,10,733.9900624870396,2024-03-08 17:29:59.452452
C49274,2024-06-22 17:29:59.452452,10,50.015785766557016,2024-02-27 17:29:59.452452
C49275,2023-03-09 17:29:59.452452,9,468.3379293059739,2023-06-12 17:29:59.452452
C49276,2023-01-06 17:29:59.452452,2,171.0008264101065,2024-03-23 17:29:59.452452
C49277,2023-10-16 17:29:59.452452,9,433.97269283525804,2023-02-10 17:29:59.452452
C49278,2024-03-02 17:29:59.452452,7,72.2400518807258,2024-06-02 17:29:59.452452
C49279,2023-06-01 17:29:59.452452,2,471.6802229996773,2023-01-23 17:29:59.452452
C49280,2024-03-25 17:29:59.452452,6,339.67946387363014,2023-02-08 17:29:59.452452
C49281,2024-08-23 17:29:59.452452,9,119.47698672176091,2020-05-10 17:29:59.452452
C49282,2024-08-03 17:29:59.452452,3,67.77765329977093,2023-10-11 17:29:59.452452
C49283,2024-07-20 17:29:59.452452,2,349.1078100537177,2023-03-07 17:29:59.452452
C49284,2024-02-11 17:29:59.452452,10,414.59812169604675,2021-01-26 17:29:59.452452
C49285,2024-04-13 17:29:59.452452,6,158.92877683080502,2022-10-17 17:29:59.452452
C49286,2023-09-12 17:29:59.452452,1,650.317531438507,2020-11-11 17:29:59.452452
C49287,2022-03-07 17:29:59.452452,9,733.0032922872635,2021-03-20 17:29:59.452452
C49288,2024-08-07 17:29:59.452452,10,591.5446167458977,2023-10-14 17:29:59.452452
C49289,2024-03-15 17:29:59.452452,10,195.89357798594057,2023-07-30 17:29:59.452452
C49290,2024-05-23 17:29:59.452452,6,226.29381712635438,2022-12-12 17:29:59.452452
C49291,2024-06-07 17:29:59.452452,3,151.04212318903265,2023-11-13 17:29:59.452452
C49292,2022-11-05 17:29:59.452452,7,301.2485831942532,2022-04-02 17:29:59.452452
C49293,2024-04-21 17:29:59.452452,3,857.9493361142934,2022-10-09 17:29:59.452452
C49294,2024-07-29 17:29:59.452452,1,725.9234532659821,2022-03-11 17:29:59.452452
C49295,2023-10-02 17:29:59.452452,1,284.1594361193396,2020-03-23 17:29:59.452452
C49296,2023-02-10 17:29:59.452452,3,905.013534420443,2023-11-23 17:29:59.452452
C49297,2024-08-04 17:29:59.452452,1,659.0309579385508,2023-08-11 17:29:59.452452
C49298,2024-01-06 17:29:59.452452,3,582.1737891160586,2020-11-18 17:29:59.452452
C49299,2024-07-03 17:29:59.452452,6,184.33935530581599,2023-09-02 17:29:59.452452
C49300,2024-03-30 17:29:59.452452,3,144.62582053996448,2024-07-07 17:29:59.452452
C49301,2024-02-08 17:29:59.452452,5,599.6696867668076,2024-05-25 17:29:59.452452
C49302,2022-12-13 17:29:59.452452,3,478.02603218918625,2024-07-21 17:29:59.452452
C49303,2024-09-02 17:29:59.452452,2,492.1635437317479,2022-11-26 17:29:59.452452
C49304,2023-08-31 17:29:59.452452,6,697.1480756646927,2024-08-21 17:29:59.452452
C49305,2022-11-04 17:29:59.452452,3,484.0150196419606,2023-10-19 17:29:59.452452
C49306,2023-12-23 17:29:59.452452,10,193.2045808382892,2024-06-02 17:29:59.452452
C49307,2024-03-18 17:29:59.452452,7,78.68506849028992,2023-07-07 17:29:59.452452
C49308,2023-03-15 17:29:59.452452,7,398.887216127127,2022-10-11 17:29:59.452452
C49309,2024-05-03 17:29:59.452452,1,404.38327214426533,2024-01-11 17:29:59.452452
C49310,2023-11-18 17:29:59.452452,3,755.6608777139286,2022-05-28 17:29:59.452452
C49311,2024-05-09 17:29:59.452452,1,121.28116065176178,2023-07-30 17:29:59.452452
C49312,2023-10-07 17:29:59.452452,1,500.51689301389865,2024-04-02 17:29:59.452452
C49313,2024-09-02 17:29:59.452452,1,111.66027509126081,2021-09-01 17:29:59.452452
C49314,2024-06-06 17:29:59.452452,10,96.38518905008172,2023-09-02 17:29:59.452452
C49315,2022-06-06 17:29:59.452452,1,131.15950331718716,2023-11-02 17:29:59.452452
